squad,transfermarkt_id,transfermarkt_url
Rosenborg,195,https://www.transfermarkt.com/rosenborg-bk/startseite/verein/195
StabÃ¦k,Not found,Not found
HJK,1008,https://www.transfermarkt.com/hjk-helsinki/startseite/verein/1008
Inter Turku,8042,https://www.transfermarkt.com/fc-inter-turku/startseite/verein/8042
UCAM Murcia,34148,https://www.transfermarkt.com/ucam-murcia/startseite/verein/34148
Melilla,16492,https://www.transfermarkt.com/ud-melilla/startseite/verein/16492
Tudelano,29271,https://www.transfermarkt.com/cd-tudelano/startseite/verein/29271
Perugia,839,https://www.transfermarkt.com/ac-perugia-calcio/startseite/verein/839
Arezzo,4255,https://www.transfermarkt.com/ss-arezzo/startseite/verein/4255
Sassuolo,6574,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574
Casertana,4106,https://www.transfermarkt.com/casertana-fc/startseite/verein/4106
CD Estepona,24445,https://www.transfermarkt.com/cd-estepona-fs/startseite/verein/24445
Astana FK,Not found,Not found
Veria,Not found,Not found
Manisaspor,1267,https://www.transfermarkt.com/manisaspor/startseite/verein/1267
Tijuana,13353,https://www.transfermarkt.com/club-tijuana/startseite/verein/13353
MazatlÃ¡n,Not found,Not found
Wilstermann,92637,https://www.transfermarkt.com/wilstermann-cooperativas/startseite/verein/92637
Beveren,28643,https://www.transfermarkt.com/waasland-beveren/startseite/verein/28643
Strasbourg,667,https://www.transfermarkt.com/rc-strassburg-alsace/startseite/verein/667
Saint-Ã‰tienne,Not found,Not found
Beijing Renhe,29142,https://www.transfermarkt.com/beijing-renhe-reserves/startseite/verein/29142
Ciudad Murcia,32398,https://www.transfermarkt.com/cap-ciudad-de-murcia/startseite/verein/32398
NY Cosmos,Not found,Not found
Indy Eleven,39148,https://www.transfermarkt.com/indy-eleven/startseite/verein/39148
MarÃ­timo,Not found,Not found
Adelaide,Not found,Not found
Mohun Bagan,83266,https://www.transfermarkt.com/atk-mohun-bagan-fc/startseite/verein/83266
Punjab,85902,https://www.transfermarkt.com/roundglass-punjab-fc/startseite/verein/85902
Cherno More,967,https://www.transfermarkt.com/cherno-more-varna/startseite/verein/967
Jagiellonia,2300,https://www.transfermarkt.com/jagiellonia-bialystok/startseite/verein/2300
Widzew ÅÃ³dÅº,Not found,Not found
Zawisza,7153,https://www.transfermarkt.com/zawisza-bydgoszcz/startseite/verein/7153
Lechia GdaÅ„sk,Not found,Not found
Korona Kielce,6110,https://www.transfermarkt.com/korona-kielce/startseite/verein/6110
Gaziantep FK,2832,https://www.transfermarkt.com/gaziantep-fk/startseite/verein/2832
ÅšlÄ…sk WrocÅ‚aw,Not found,Not found
Macarthur FC,71085,https://www.transfermarkt.com/macarthur-fc/startseite/verein/71085
Bordeaux,40,https://www.transfermarkt.com/fc-girondins-bordeaux/startseite/verein/40
LeixÃµes,Not found,Not found
CFR Cluj,7769,https://www.transfermarkt.com/cfr-cluj/startseite/verein/7769
Farense,4294,https://www.transfermarkt.com/sc-farense/startseite/verein/4294
HIFK,Not found,Not found
Zulte Waregem,3508,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508
Sochaux,750,https://www.transfermarkt.com/fc-sochaux-montbeliard/startseite/verein/750
Ufa,Not found,Not found
Zirka,8838,https://www.transfermarkt.com/zirka-kropyvnytskyi/startseite/verein/8838
MiedÅº,Not found,Not found
Asteras Tripoli,6676,https://www.transfermarkt.com/asteras-tripolis/startseite/verein/6676
Algeciras,3705,https://www.transfermarkt.com/fc-algeciras/startseite/verein/3705
Kolkata,37893,https://www.transfermarkt.com/mohammedan-sc-kolkata-/startseite/verein/37893
Karpaty Lviv,85465,https://www.transfermarkt.com/karpaty-lviv-2020-/startseite/verein/85465
Real AvilÃ©s,20844,https://www.transfermarkt.com/real-aviles-cf/startseite/verein/20844
CornellÃ ,Not found,Not found
Barakaldo,3708,https://www.transfermarkt.com/fc-barakaldo/startseite/verein/3708
Hajduk Split,447,https://www.transfermarkt.com/hnk-hajduk-split/startseite/verein/447
AEL Kalloni,28956,https://www.transfermarkt.com/ael-kalloni/startseite/verein/28956
Caudal,13226,https://www.transfermarkt.com/caudal-deportivo/startseite/verein/13226
Ludogorets,31614,https://www.transfermarkt.com/pfk-ludogorets-razgrad/startseite/verein/31614
Chiapas,Not found,Not found
Racing Club,Not found,Not found
Luzern,434,https://www.transfermarkt.com/fc-luzern/startseite/verein/434
Santos,Not found,Not found
Atromitos,3060,https://www.transfermarkt.com/atromitos-athen/startseite/verein/3060
U ConcepciÃ³n,Not found,Not found
UniÃ³n EspaÃ±ola,Not found,Not found
Novorizontino,37474,https://www.transfermarkt.com/gremio-novorizontino-sp-/startseite/verein/37474
Granada 74,3896,https://www.transfermarkt.com/granada-74-cf-aufgel-/startseite/verein/3896
Club Brugge,2282,https://www.transfermarkt.com/fc-brugge/startseite/verein/2282
Junior,Not found,Not found
Gent,Not found,Not found
CD MirandÃ©s,13222,https://www.transfermarkt.com/cd-mirandes/startseite/verein/13222
SanluqueÃ±o,Not found,Not found
Juventud Torremolinos CF,43454,https://www.transfermarkt.com/juventud-torremolinos-cf/startseite/verein/43454
Poli Ejido,140899,https://www.transfermarkt.com/cd-poli-ejido-cf/startseite/verein/140899
Maccabi Tel Aviv,119,https://www.transfermarkt.com/maccabi-tel-aviv/startseite/verein/119
Villanovense,7052,https://www.transfermarkt.com/fc-villanovense/startseite/verein/7052
Yeclano,21337,https://www.transfermarkt.com/yeclano-deportivo/startseite/verein/21337
UD Alzira,16775,https://www.transfermarkt.com/ud-alzira/startseite/verein/16775
Teruel,Not found,Not found
Columbus Crew,813,https://www.transfermarkt.com/columbus-crew-sc/startseite/verein/813
Fredrikstad,3837,https://www.transfermarkt.com/fredrikstad-fk/startseite/verein/3837
ÅKS ÅÃ³dÅº,62556,https://www.transfermarkt.com/ks-odra-gorzyca/startseite/verein/62556
WisÅ‚a KrakÃ³w,Not found,Not found
Grimsby Town,1034,https://www.transfermarkt.com/grimsby-town/startseite/verein/1034
San Luis,40188,https://www.transfermarkt.com/atletico-de-san-luis/startseite/verein/40188
Wanderers,543,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543
Cobreloa,9103,https://www.transfermarkt.com/deportes-cobreloa/startseite/verein/9103
Alianza Lima,184,https://www.transfermarkt.com/club-alianza-lima/startseite/verein/184
Cienciano,2729,https://www.transfermarkt.com/club-cienciano/startseite/verein/2729
Bayern Munich II,28,https://www.transfermarkt.com/fc-bayern-munchen-ii/startseite/verein/28
Hertha BSC,44,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44
Orihuela,Not found,Not found
Oeste,Not found,Not found
Dinamo BucureÈ™ti,Not found,Not found
Reggina,1386,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386
CA Bucaramanga,Not found,Not found
Swope Park,Not found,Not found
HonvÃ©d,Not found,Not found
SF Deltas,Not found,Not found
Ottawa Fury,16857,https://www.transfermarkt.com/ottawa-fury/startseite/verein/16857
Petrolul,9465,https://www.transfermarkt.com/petrolul-ploiesti/startseite/verein/9465
Plaza Colonia,6044,https://www.transfermarkt.com/club-plaza-colonia/startseite/verein/6044
Pandurii,8715,https://www.transfermarkt.com/pandurii-targu-jiu/startseite/verein/8715
Astra Giurgiu,13499,https://www.transfermarkt.com/astra-giurgiu/startseite/verein/13499
Denizlispor,833,https://www.transfermarkt.com/denizlispor/startseite/verein/833
Al-Orobah,Not found,Not found
Badajoz,2923,https://www.transfermarkt.com/cd-badajoz/startseite/verein/2923
Piast Gliwice,6112,https://www.transfermarkt.com/piast-gliwice/startseite/verein/6112
Ceuta,8568,https://www.transfermarkt.com/ad-ceuta/startseite/verein/8568
Atl SanluqueÃ±o,Not found,Not found
Skoda Xanthi,Not found,Not found
Xanthi,128,https://www.transfermarkt.com/ao-xanthi/startseite/verein/128
UD Poblense,28014,https://www.transfermarkt.com/ud-poblense/startseite/verein/28014
Portimonense,7378,https://www.transfermarkt.com/portimonense-sc/startseite/verein/7378
GenÃ§lerbirliÄŸi,Not found,Not found
Esbjerg,3426,https://www.transfermarkt.com/esbjerg-fb/startseite/verein/3426
Gaziantepspor,524,https://www.transfermarkt.com/gaziantepspor/startseite/verein/524
Akropolis IF,13427,https://www.transfermarkt.com/akropolis-if/startseite/verein/13427
Barnsley,349,https://www.transfermarkt.com/fc-barnsley/startseite/verein/349
Amica Wronki,176,https://www.transfermarkt.com/amica-wronki/startseite/verein/176
Lech PoznaÅ„,238,https://www.transfermarkt.com/lech-posen/startseite/verein/238
Universidad Central,43146,https://www.transfermarkt.com/universidad-central-de-venezuela/startseite/verein/43146
Basel,Not found,Not found
Orduspor,69593,https://www.transfermarkt.com/orduspor-1967-spor-kulubu/startseite/verein/69593
APOEL FC,2784,https://www.transfermarkt.com/apoel-nikosia/startseite/verein/2784
Vortis,17832,https://www.transfermarkt.com/tokushima-vortis/startseite/verein/17832
Inter de Madrid,50260,https://www.transfermarkt.com/dux-internacional-de-madrid/startseite/verein/50260
Platanias,21957,https://www.transfermarkt.com/ao-platanias/startseite/verein/21957
Burgos,Not found,Not found
Pafos FC,45457,https://www.transfermarkt.com/pafos-fc/startseite/verein/45457
The Strongest,5570,https://www.transfermarkt.com/the-strongest-la-paz/startseite/verein/5570
Xamax,625,https://www.transfermarkt.com/neuchatel-xamax/startseite/verein/625
Melb City,Not found,Not found
Pune City,80710,https://www.transfermarkt.com/fc-pune-city-u18/startseite/verein/80710
NorthEast Utd,45276,https://www.transfermarkt.com/northeast-united-fc/startseite/verein/45276
UD Salamanca B,11621,https://www.transfermarkt.com/ud-salamanca-b-aufgel-/startseite/verein/11621
Quilmes,1826,https://www.transfermarkt.com/quilmes-atletico-club/startseite/verein/1826
Sporting Cristal,1450,https://www.transfermarkt.com/club-sporting-cristal/startseite/verein/1450
La Calera,20514,https://www.transfermarkt.com/union-la-calera/startseite/verein/20514
UAG,Not found,Not found
LanÃºs,Not found,Not found
Cerezo Osaka,1022,https://www.transfermarkt.com/cerezo-osaka/startseite/verein/1022
VÃ©lez Sarsfield,Not found,Not found
SocuÃ©llamos,Not found,Not found
Portland Timbers,4291,https://www.transfermarkt.com/portland-timbers/startseite/verein/4291
Al-Hazem,Not found,Not found
FCSB,301,https://www.transfermarkt.com/fcsb/startseite/verein/301
Santa Clara,2423,https://www.transfermarkt.com/cd-santa-clara/startseite/verein/2423
AtlÃ©tico Baleares,Not found,Not found
Envigado,7136,https://www.transfermarkt.com/envigado-fc/startseite/verein/7136
Guangzhou,Not found,Not found
Hapoel Haifa FC,810,https://www.transfermarkt.com/hapoel-haifa/startseite/verein/810
Maccabi Haifa,1064,https://www.transfermarkt.com/maccabi-haifa/startseite/verein/1064
Tondela,7179,https://www.transfermarkt.com/cd-tondela/startseite/verein/7179
Bragantino,8793,https://www.transfermarkt.com/red-bull-bragantino/startseite/verein/8793
RB Bragantino,19325,https://www.transfermarkt.com/red-bull-bragantino-u20/startseite/verein/19325
Gil Vicente,2424,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424
Feirense,3349,https://www.transfermarkt.com/cd-feirense/startseite/verein/3349
Joinville,3330,https://www.transfermarkt.com/joinville-ec-sc-/startseite/verein/3330
Paysandu,Not found,Not found
SÃ£o Bento,Not found,Not found
Gokulam Kerala,63432,https://www.transfermarkt.com/gokulam-kerala-fc/startseite/verein/63432
Club Deportivo Utrera,Not found,Not found
Celtic,371,https://www.transfermarkt.com/celtic-glasgow/startseite/verein/371
Vancouver W'caps,Not found,Not found
VÃ¥lerenga,Not found,Not found
Corinthians,199,https://www.transfermarkt.com/corinthians-sao-paulo/startseite/verein/199
Aldosivi,12301,https://www.transfermarkt.com/club-atletico-aldosivi/startseite/verein/12301
Danubio,1306,https://www.transfermarkt.com/danubio-fc/startseite/verein/1306
Intercity,67212,https://www.transfermarkt.com/cf-intercity/startseite/verein/67212
Shinnik Yaroslavl,2374,https://www.transfermarkt.com/shinnik-yaroslavl/startseite/verein/2374
Loko Moscow,932,https://www.transfermarkt.com/lokomotiv-moskau/startseite/verein/932
Torpedo Moscow,1186,https://www.transfermarkt.com/torpedo-moskau/startseite/verein/1186
Montpellier,969,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969
Anzhi,Not found,Not found
Hamburger SV,41,https://www.transfermarkt.com/hamburger-sv/startseite/verein/41
AÃ‰K LÃ¡rnaka,Not found,Not found
Iquique,18076,https://www.transfermarkt.com/club-deportes-iquique/startseite/verein/18076
Sport Boys,2730,https://www.transfermarkt.com/sport-boys-association/startseite/verein/2730
Piacenza,1408,https://www.transfermarkt.com/piacenza-calcio-1919/startseite/verein/1408
Palermo,Not found,Not found
Fatih KaragÃ¼mrÃ¼k,6646,https://www.transfermarkt.com/fatih-karagumruk/startseite/verein/6646
Al-Ta'ee,Not found,Not found
Amorebieta,16575,https://www.transfermarkt.com/sd-amorebieta/startseite/verein/16575
FC Andorra,10718,https://www.transfermarkt.com/fc-andorra/startseite/verein/10718
Freiburg,Not found,Not found
Penafiel,Not found,Not found
BÃ©kÃ©scsaba,Not found,Not found
HaladÃ¡s,Not found,Not found
Debrecen,Not found,Not found
Talleres,3938,https://www.transfermarkt.com/club-atletico-talleres/startseite/verein/3938
Patronato,19806,https://www.transfermarkt.com/club-atletico-patronato/startseite/verein/19806
La Equidad,Not found,Not found
Al-Ittihad,8023,https://www.transfermarkt.com/al-ittihad-dschidda/startseite/verein/8023
Excel Mouscron,29228,https://www.transfermarkt.com/royal-excel-mouscron/startseite/verein/29228
BotoÈ™ani,Not found,Not found
Vicenza,2655,https://www.transfermarkt.com/lr-vicenza-virtus/startseite/verein/2655
Pro Vercelli,26789,https://www.transfermarkt.com/fc-pro-vercelli-1892/startseite/verein/26789
Trapani,Not found,Not found
Reggiana,5621,https://www.transfermarkt.com/ac-reggiana-1919/startseite/verein/5621
Triestina,4271,https://www.transfermarkt.com/us-triestina/startseite/verein/4271
Treviso,Not found,Not found
Cittadella,4084,https://www.transfermarkt.com/as-cittadella/startseite/verein/4084
Novara,Not found,Not found
Grosseto,4333,https://www.transfermarkt.com/us-grosseto-1912/startseite/verein/4333
Abha,Not found,Not found
Doncaster,2454,https://www.transfermarkt.com/doncaster-rovers/startseite/verein/2454
Boa,Not found,Not found
Juventude,10492,https://www.transfermarkt.com/esporte-clube-juventude/startseite/verein/10492
VitÃ³ria GuimarÃ£es,Not found,Not found
Aves,Not found,Not found
Damac,Not found,Not found
Qingdao Hainiu,8536,https://www.transfermarkt.com/qingdao-jonoon/startseite/verein/8536
Le Havre,738,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738
Rostov,Not found,Not found
Dundee United,1519,https://www.transfermarkt.com/dundee-united-fc/startseite/verein/1519
Istres,2580,https://www.transfermarkt.com/istres-football-club/startseite/verein/2580
Jinmen Tiger,3187,https://www.transfermarkt.com/tianjin-teda/startseite/verein/3187
CacereÃ±o,Not found,Not found
Willem II,403,https://www.transfermarkt.com/willem-ii-tilburg/startseite/verein/403
JaÃ©n,Not found,Not found
Cibalia,314,https://www.transfermarkt.com/hnk-cibalia-vinkovci/startseite/verein/314
UniÃ³n,Not found,Not found
Fortaleza,10870,https://www.transfermarkt.com/fortaleza-esporte-clube/startseite/verein/10870
Minnesota Utd,Not found,Not found
Belgrano,2417,https://www.transfermarkt.com/ca-belgrano/startseite/verein/2417
Cremonese,2239,https://www.transfermarkt.com/us-cremonese/startseite/verein/2239
ColÃ³n,Not found,Not found
Defensor,2619,https://www.transfermarkt.com/defensor-sc/startseite/verein/2619
SPAL,Not found,Not found
Rionegro,20590,https://www.transfermarkt.com/rionegro-aguilas/startseite/verein/20590
Al Sadd,Not found,Not found
Politehnica TimiÈ™oara,Not found,Not found
Terek Grozny,Not found,Not found
KarabÃ¼kspor,Not found,Not found
Farul ConstanÈ›a,Not found,Not found
Dordrecht,1455,https://www.transfermarkt.com/fc-dordrecht/startseite/verein/1455
Jong Ajax,Not found,Not found
Once Caldas,6984,https://www.transfermarkt.com/once-caldas/startseite/verein/6984
Pasto,Not found,Not found
CÃºcuta,Not found,Not found
Pereira,Not found,Not found
De Graafschap,642,https://www.transfermarkt.com/de-graafschap-doetinchem/startseite/verein/642
Defensa y Just,2402,https://www.transfermarkt.com/defensa-y-justicia/startseite/verein/2402
AtlÃ© TucumÃ¡n,Not found,Not found
Colo-Colo,Not found,Not found
Nantes,995,https://www.transfermarkt.com/fc-nantes/startseite/verein/995
Ancona,Not found,Not found
Puerto de Vega,134732,https://www.transfermarkt.com/puerto-de-vega-cf/startseite/verein/134732
Sarpsborg 08,10217,https://www.transfermarkt.com/sarpsborg-08-ff/startseite/verein/10217
Tecos,Not found,Not found
Cercle Brugge,520,https://www.transfermarkt.com/cercle-brugge/startseite/verein/520
Odisha,45080,https://www.transfermarkt.com/odisha-fc/startseite/verein/45080
AtlÃ©tico Saguntino,Not found,Not found
AC Omonia,Not found,Not found
Trofense,3348,https://www.transfermarkt.com/cd-trofense/startseite/verein/3348
Hatayspor,7775,https://www.transfermarkt.com/hatayspor/startseite/verein/7775
Panetolikos,6418,https://www.transfermarkt.com/panetolikos-gfs/startseite/verein/6418
Darmstadt 98,105,https://www.transfermarkt.com/sv-darmstadt-98/startseite/verein/105
Zwolle,1269,https://www.transfermarkt.com/pec-zwolle/startseite/verein/1269
Portsmouth,1020,https://www.transfermarkt.com/fc-portsmouth/startseite/verein/1020
ZÃ¼rich,504,https://www.transfermarkt.com/grasshopper-club-zurich/startseite/verein/504
SJ Earthquakes,Not found,Not found
Young Boys,452,https://www.transfermarkt.com/bsc-young-boys/startseite/verein/452
AmÃ©rica (MG),Not found,Not found
Amazonas,87727,https://www.transfermarkt.com/amazonas-fc/startseite/verein/87727
Chennaiyin,45299,https://www.transfermarkt.com/chennaiyin-fc/startseite/verein/45299
Godoy Cruz,12574,https://www.transfermarkt.com/club-deportivo-godoy-cruz-antonio-tomba/startseite/verein/12574
General Caballero (JLM),Not found,Not found
UniÃ³n Comercio,Not found,Not found
Deportivo Recoleta,Not found,Not found
LDU de Quito,Not found,Not found
Melgar,Not found,Not found
Albirex Niigata,8344,https://www.transfermarkt.com/albirex-niigata/startseite/verein/8344
JEF United,672,https://www.transfermarkt.com/jef-united-chiba/startseite/verein/672
Shonan Bellmare,8457,https://www.transfermarkt.com/shonan-bellmare/startseite/verein/8457
S-Pulse,Not found,Not found
Western United,32477,https://www.transfermarkt.com/western-united-fc/startseite/verein/32477
San MartÃ­n SJ,Not found,Not found
Monagas,14596,https://www.transfermarkt.com/monagas-sc/startseite/verein/14596
Indep Petrolero,Not found,Not found
Olympic Charleroi,3146,https://www.transfermarkt.com/olympic-club-charleroi-farciennes/startseite/verein/3146
Giresunspor,11688,https://www.transfermarkt.com/giresunspor/startseite/verein/11688
TRAU FC,70365,https://www.transfermarkt.com/trau-fc/startseite/verein/70365
Den Bosch,Not found,Not found
San JosÃ©,Not found,Not found
Royal ParÃ­,85184,https://www.transfermarkt.com/royal-pari-futbol-club-ii/startseite/verein/85184
Toledo,Not found,Not found
Haro Deportivo,13231,https://www.transfermarkt.com/haro-deportivo/startseite/verein/13231
Be'er Sheva,2976,https://www.transfermarkt.com/hapoel-beer-sheva/startseite/verein/2976
Vegalta Sendai,6395,https://www.transfermarkt.com/vegalta-sendai/startseite/verein/6395
SCM Gloria BuzÄƒu,Not found,Not found
Chongqing Lifan,1326,https://www.transfermarkt.com/chongqing-liangjiang-athletic/startseite/verein/1326
Erzgebirge Aue,94,https://www.transfermarkt.com/fc-erzgebirge-aue/startseite/verein/94
TÃ¢rgu MureÈ™,Not found,Not found
Stal Mielec,22431,https://www.transfermarkt.com/stal-mielec/startseite/verein/22431
Legia Warsaw,255,https://www.transfermarkt.com/legia-warschau/startseite/verein/255
RakÃ³w,Not found,Not found
Charleroi,172,https://www.transfermarkt.com/rsc-charleroi/startseite/verein/172
Tubize,3772,https://www.transfermarkt.com/afc-tubize/startseite/verein/3772
Kortrijk,601,https://www.transfermarkt.com/kv-kortrijk/startseite/verein/601
OH Leuven,Not found,Not found
Suwon FC,31622,https://www.transfermarkt.com/suwon-fc/startseite/verein/31622
QarabaÄŸ,10625,https://www.transfermarkt.com/qarabag-fk/startseite/verein/10625
Tractor Sazi,12935,https://www.transfermarkt.com/tractor-fc/startseite/verein/12935
V-V Nagasaki,Not found,Not found
MezÅ‘kÃ¶vesd,Not found,Not found
Brentford,1148,https://www.transfermarkt.com/fc-brentford/startseite/verein/1148
Twente,317,https://www.transfermarkt.com/fc-twente-enschede/startseite/verein/317
FC Honka,5411,https://www.transfermarkt.com/fc-honka/startseite/verein/5411
Lahti,Not found,Not found
Ciudad de Lucena,38059,https://www.transfermarkt.com/ciudad-lucena/startseite/verein/38059
Kallithea,3062,https://www.transfermarkt.com/gs-kallithea/startseite/verein/3062
Slaven Belupo,2362,https://www.transfermarkt.com/slaven-belupo-koprivnica/startseite/verein/2362
NEC Nijmegen,467,https://www.transfermarkt.com/nec-nijmegen/startseite/verein/467
NAC Breda,132,https://www.transfermarkt.com/nac-breda/startseite/verein/132
Wellington,Not found,Not found
Sepsi,54585,https://www.transfermarkt.com/sepsi-osk-sf-gheorghe/startseite/verein/54585
Voluntari,40843,https://www.transfermarkt.com/fc-voluntari/startseite/verein/40843
Poli IaÈ™i,Not found,Not found
CD San Roque de Lepe,38198,https://www.transfermarkt.com/cd-san-roque-de-lepe-b/startseite/verein/38198
Huelva,2867,https://www.transfermarkt.com/recreativo-huelva/startseite/verein/2867
Sparta Prague,197,https://www.transfermarkt.com/ac-sparta-prag/startseite/verein/197
Samara,Not found,Not found
Hyderabad FC,77644,https://www.transfermarkt.com/hyderabad-fc-ii/startseite/verein/77644
Lierse,28107,https://www.transfermarkt.com/ksk-lierse-kempenzonen/startseite/verein/28107
PAS Lamia,3999,https://www.transfermarkt.com/pas-lamia-1964/startseite/verein/3999
Atlante,6709,https://www.transfermarkt.com/cf-atlante/startseite/verein/6709
U de Chile,1037,https://www.transfermarkt.com/club-universidad-de-chile/startseite/verein/1037
SÃ¼dtirol,Not found,Not found
Deportes Magallanes,Not found,Not found
Dundee,1519,https://www.transfermarkt.com/dundee-united-fc/startseite/verein/1519
MiedÅº Legnica,Not found,Not found
Viitorul,Not found,Not found
SD Beasain,11608,https://www.transfermarkt.com/sd-beasain/startseite/verein/11608
Rentistas,10632,https://www.transfermarkt.com/ca-rentistas/startseite/verein/10632
Racing,Not found,Not found
Juventud de Las Piedras,17428,https://www.transfermarkt.com/juventud-de-las-piedras/startseite/verein/17428
Beijing Guoan,3176,https://www.transfermarkt.com/beijing-sinobo-guoan/startseite/verein/3176
Coruxo FC,13227,https://www.transfermarkt.com/fc-coruxo/startseite/verein/13227
NÃ¡utico,Not found,Not found
FC ChamaliÃ¨res,Not found,Not found
Karlsruher,48,https://www.transfermarkt.com/karlsruher-sc/startseite/verein/48
UE Olot,38456,https://www.transfermarkt.com/ue-olot/startseite/verein/38456
UD Llanera,55881,https://www.transfermarkt.com/ud-llanera/startseite/verein/55881
Sint-Truiden,475,https://www.transfermarkt.com/vv-st-truiden/startseite/verein/475
Unionistas Sal,Not found,Not found
Osijek,327,https://www.transfermarkt.com/nk-osijek/startseite/verein/327
Linares Dep,12351,https://www.transfermarkt.com/linares-deportivo/startseite/verein/12351
BrÃ¸ndby,Not found,Not found
GuaireÃ±a,Not found,Not found
GuaranÃ­,Not found,Not found
Club AtlÃ©tico Tembetary,Not found,Not found
Alicante,Not found,Not found
Polonia Warsaw,2745,https://www.transfermarkt.com/polonia-warschau/startseite/verein/2745
BodÃ¸/Glimt,Not found,Not found
Real Betis,150,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150
Colorado Rapids,1247,https://www.transfermarkt.com/colorado-rapids/startseite/verein/1247
SC Salgueiros,2434,https://www.transfermarkt.com/sc-salgueiros/startseite/verein/2434
Fortuna Sittard,385,https://www.transfermarkt.com/fortuna-sittard/startseite/verein/385
Union SG,3948,https://www.transfermarkt.com/royale-union-saint-gilloise/startseite/verein/3948
Adana Demirspor,3840,https://www.transfermarkt.com/adana-demirspor/startseite/verein/3840
Metalist,55686,https://www.transfermarkt.com/metalist-1925-kharkiv/startseite/verein/55686
Rampla Juniors,14598,https://www.transfermarkt.com/rampla-juniors-fc/startseite/verein/14598
Videoton,11107,https://www.transfermarkt.com/mol-fehervar-fc/startseite/verein/11107
Sturm Graz,122,https://www.transfermarkt.com/sk-sturm-graz/startseite/verein/122
PAS Giannina,2671,https://www.transfermarkt.com/pas-giannina/startseite/verein/2671
JÃºbilo Iwata,Not found,Not found
Al-Ain,18041,https://www.transfermarkt.com/real-ainaro-unidos/startseite/verein/18041
Caracas,Not found,Not found
Paderborn 07,127,https://www.transfermarkt.com/sc-paderborn-07/startseite/verein/127
VestsjÃ¦lland,Not found,Not found
Aalborg,1053,https://www.transfermarkt.com/aalborg-bk/startseite/verein/1053
Sogndal,2038,https://www.transfermarkt.com/sogndal-il/startseite/verein/2038
IF Gnistan,23564,https://www.transfermarkt.com/if-gnistan/startseite/verein/23564
Guijuelo,11615,https://www.transfermarkt.com/cd-guijuelo/startseite/verein/11615
Zamora,Not found,Not found
Real UniÃ³n,12405,https://www.transfermarkt.com/real-union-club/startseite/verein/12405
Ãguilas,20590,https://www.transfermarkt.com/rionegro-aguilas/startseite/verein/20590
Hammarby,1059,https://www.transfermarkt.com/hammarby-if/startseite/verein/1059
NÃ®mes,Not found,Not found
Andratx,73876,https://www.transfermarkt.com/ce-andratx/startseite/verein/73876
Modena,1385,https://www.transfermarkt.com/modena-fc-2018/startseite/verein/1385
FC Copenhagen,190,https://www.transfermarkt.com/fc-kopenhagen/startseite/verein/190
Molde,Not found,Not found
Jahn R'burg,Not found,Not found
NordsjÃ¦lland,Not found,Not found
Motherwell,987,https://www.transfermarkt.com/motherwell-fc/startseite/verein/987
Odense,173,https://www.transfermarkt.com/odense-boldklub/startseite/verein/173
FC Tokyo,6631,https://www.transfermarkt.com/fc-tokyo/startseite/verein/6631
Curico Unido,Not found,Not found
Concordia,15945,https://www.transfermarkt.com/concordia-chiajna/startseite/verein/15945
AthlÃ©tico MS,Not found,Not found
Al-Khaleej,Not found,Not found
MÃ©rida AD,Not found,Not found
Ã‘ublense,14723,https://www.transfermarkt.com/cd-nublense/startseite/verein/14723
Paniliakos,2726,https://www.transfermarkt.com/paniliakos-pyrgos/startseite/verein/2726
Tigre,Not found,Not found
Deinze,2321,https://www.transfermarkt.com/kmsk-deinze/startseite/verein/2321
Machine Sazi,27818,https://www.transfermarkt.com/machine-sazi-tabriz/startseite/verein/27818
Jumilla,15719,https://www.transfermarkt.com/jumilla-cf-aufgel-/startseite/verein/15719
Bucaspor,44286,https://www.transfermarkt.com/bucaspor-1928/startseite/verein/44286
Apollon Smyrnis,441,https://www.transfermarkt.com/apollon-smyrnis/startseite/verein/441
Sepahan,4947,https://www.transfermarkt.com/sepahan-fc/startseite/verein/4947
Necaxa,1146,https://www.transfermarkt.com/club-necaxa/startseite/verein/1146
Dep La CoruÃ±a,Not found,Not found
Lorca Deportiva,49806,https://www.transfermarkt.com/cf-lorca-deportiva/startseite/verein/49806
Kaiserslautern,2,https://www.transfermarkt.com/1-fc-kaiserslautern/startseite/verein/2
Union Berlin,89,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89
Monarchs,45806,https://www.transfermarkt.com/real-monarchs-slc/startseite/verein/45806
Tolima,10503,https://www.transfermarkt.com/deportes-tolima/startseite/verein/10503
Evian,Not found,Not found
Maldonado,Not found,Not found
Gimnasiaâ€“LP,Not found,Not found
CF Lorca Dep,49806,https://www.transfermarkt.com/cf-lorca-deportiva/startseite/verein/49806
Puente Genil,60350,https://www.transfermarkt.com/salerm-puente-genil-fc/startseite/verein/60350
